pair,pubmed_id,doi,patent_id
JAK1/TYK2,,,US-10913740-B2
JAK1/TYK2,,,US-11299492-B2
JAK1/TYK2,39447537,10.1016/j.bmc.2024.117932,
JAK1/JAK2,21106455,10.1016/j.bmcl.2010.10.026,
JAK1/JAK2,22339472,10.1021/jm201454n,
JAK1/JAK2,23061660,10.1021/jm3012239,
JAK1/JAK2,30981576,10.1016/j.bmcl.2019.04.008,
JAK1/JAK2,21604762,10.1021/jm200326p,
JAK1/JAK2,23265875,10.1016/j.bmcl.2012.11.108,
JAK1/JAK2,24930833,10.1016/j.bmcl.2014.05.080,
JAK1/JAK2,,,US-9295672-B2
JAK1/JAK2,26288683,10.1021/acsmedchemlett.5b00226,
JAK1/JAK2,26351728,10.1021/acs.jmedchem.5b01263,
JAK1/JAK2,27261178,10.1016/j.bmcl.2016.05.078,
JAK1/JAK2,,,US-8937070-B2
JAK1/JAK2,,,US-8501944-B2
JAK1/JAK2,,,US-9868729-B2
JAK1/JAK2,,,US-10533001-B2
JAK1/JAK2,,,US-11414410-B2
JAK1/JAK2,,,US-8962608-B2
JAK1/JAK2,,,US-8633206-B2
JAK1/JAK2,,,US-9035074-B2
JAK1/JAK2,,,US-10966980-B2
JAK1/JAK2,26614408,10.1016/j.bmcl.2015.11.031,
JAK1/JAK2,26701356,10.1021/acs.jmedchem.5b01857,
JAK1/JAK2,,,US-9346815-B2
JAK1/JAK2,,,US-9604984-B2
JAK1/JAK2,,,US-8765734-B2
JAK1/JAK2,,,US-9999619-B2
JAK1/JAK2,,,US-10695337-B2
JAK1/JAK2,,,US-11285140-B2
JAK1/JAK2,,,US-9328099-B2
JAK1/JAK2,28539220,10.1016/j.bmcl.2017.05.043,
JAK1/JAK2,29856615,10.1021/acs.jmedchem.8b00076,
JAK1/JAK2,29452839,10.1016/j.bmc.2018.01.021,
JAK1/JAK2,30108938,10.1039/c7md00568g,
JAK1/JAK2,30423248,10.1021/acs.jmedchem.8b01308,
JAK1/JAK2,19320489,10.1021/jm8012129,
JAK1/JAK2,20462263,10.1021/jm901913s,
JAK1/JAK2,,,
JAK1/JAK2,23937569,10.1021/jm400798j,
JAK1/JAK2,29191878,10.1126/science.aan4368,
JAK1/JAK2,,10.21203/rs.3.rs-23951/v1,
JAK1/JAK2,,10.6019/chembl4495564,
JAK1/JAK2,,10.6019/chembl4495565,
JAK1/JAK2,,10.6019/chembl4808148,
JAK1/JAK2,35167283,10.1021/acs.jmedchem.1c01031,
JAK1/JAK2,38157838,10.1016/j.bmc.2023.117561,
JAK1/JAK2,33691794,10.1186/s13148-021-01037-1,
JAK1/JAK2,40110855,10.1021/acs.jmedchem.5c00097,
JAK1/JAK2,36512734,10.1021/acs.jmedchem.2c01550,
JAK1/JAK2,35870730,10.1016/j.bmcl.2022.128905,
JAK1/JAK2,37163463,10.1021/acs.jmedchem.3c00050,
JAK1/JAK2,37906573,10.1021/acs.jmedchem.3c01735,
JAK1/JAK2,38389874,10.1039/d3md00457k,
JAK1/JAK2,38031930,10.1021/acs.jmedchem.3c01712,
JAK1/JAK2,37738648,10.1021/acs.jmedchem.3c00554,
JAK1/JAK2,37583815,10.1021/acsmedchemlett.3c00251,
JAK1/JAK2,37314941,10.1021/acs.jmedchem.3c00519,
JAK1/JAK2,16451062,10.1021/jm050786h,
JAK1/JAK2,18243698,10.1016/j.bmcl.2008.01.068,
JAK1/JAK2,18077425,10.1073/pnas.0707498104,
JAK1/JAK2,19143567,10.1021/jm800984v,
JAK1/JAK2,19035792,10.1021/jm8011036,
JAK1/JAK2,18630890,10.1021/jm800052b,
JAK1/JAK2,19447622,10.1016/j.bmcl.2009.04.136,
JAK1/JAK2,18183025,10.1038/nbt1358,
JAK1/JAK2,17850214,10.1042/bj20070797,
JAK1/JAK2,20420387,10.1021/jm901870q,
JAK1/JAK2,20550212,10.1021/jm1000198,
JAK1/JAK2,19648931,10.1038/nchembio.211,
JAK1/JAK2,20604564,10.1021/jm901808w,
JAK1/JAK2,21194953,10.1016/j.bmc.2010.11.064,
JAK1/JAK2,20573509,10.1016/j.bmcl.2010.04.119,
JAK1/JAK2,21429632,10.1016/j.ejmech.2011.02.057,
JAK1/JAK2,21802948,10.1016/j.bmcl.2011.07.027,
JAK1/JAK2,22037378,10.1038/nbt.1990,
JAK1/JAK2,22572580,10.1016/j.bmcl.2012.04.066,
JAK1/JAK2,22803810,10.1021/jm300334d,
JAK1/JAK2,22920039,10.1021/jm3008954,
JAK1/JAK2,,10.6019/chembl1201861,
JAK1/JAK2,23473682,10.1016/j.bmcl.2013.01.113,
JAK1/JAK2,23664099,10.1016/j.bmcl.2013.04.039,
JAK1/JAK2,23808327,10.1021/jm4006059,
JAK1/JAK2,23829549,10.1021/jm400380m,
JAK1/JAK2,24044867,10.1021/jm401094t,
JAK1/JAK2,24910766,10.1039/c4md00045e,
JAK1/JAK2,24681066,10.1016/j.ejmech.2014.03.027,
JAK1/JAK2,24754677,10.1021/jm500167q,
JAK1/JAK2,,10.6019/chembl3301361,
JAK1/JAK2,24867403,10.1021/jm5005336,
JAK1/JAK2,25369539,10.1021/jm501326k,
JAK1/JAK2,25812967,10.1016/j.ejmech.2015.03.044,
JAK1/JAK2,27573544,10.1016/j.ejmech.2016.08.026,
JAK1/JAK2,27884697,10.1016/j.bmcl.2016.11.020,
JAK1/JAK2,,,US-20080249079-A1
JAK1/JAK2,,10.6019/chembl3885741,
JAK1/JAK2,,,US-9249124-B2
JAK1/JAK2,29437386,10.1021/acs.jmedchem.7b01449,
JAK1/JAK2,28038940,10.1016/j.bmc.2016.11.034,
JAK1/JAK2,29358147,10.1016/j.ejmech.2017.12.082,
JAK1/JAK2,29746776,10.1021/acs.jmedchem.8b00140,
JAK1/JAK2,29863360,10.1021/acs.jmedchem.8b00370,
JAK1/JAK2,28918096,10.1016/j.ejmech.2017.08.045,
JAK1/JAK2,30143423,10.1016/j.bmcl.2018.05.064,
JAK1/JAK2,30234987,10.1021/acs.jmedchem.8b00049,
JAK1/JAK2,30502115,10.1016/j.bmc.2018.11.006,
JAK1/JAK2,30728112,10.1016/j.bmcl.2019.01.034,
JAK1/JAK2,32206239,10.1039/c8md00555a,
JAK1/JAK2,30742435,10.1021/acs.jmedchem.8b01714,
JAK1/JAK2,31862411,10.1016/j.bmcl.2019.126885,
JAK1/JAK2,32035750,10.1016/j.bmc.2020.115351,
JAK1/JAK2,,10.6019/chembl4651402,
JAK1/JAK2,32941989,10.1016/j.bmcl.2020.127556,
JAK1/JAK2,,,US-20200216545-A1
JAK1/JAK2,32717530,10.1016/j.ejmech.2020.112589,
JAK1/JAK2,,10.6019/chembl5096127,
JAK1/JAK2,35551036,10.1016/j.ejmech.2022.114442,
JAK1/JAK2,35576702,10.1016/j.ejmech.2022.114424,
JAK1/JAK2,35859866,10.1021/acsmedchemlett.2c00098,
JAK1/JAK2,35476959,10.1016/j.bmcl.2022.128747,
JAK1/JAK2,36640459,10.1016/j.ejmech.2023.115102,
JAK1/JAK2,37098296,10.1016/j.ejmech.2023.115404,
JAK1/JAK2,36063666,10.1016/j.ejmech.2022.114714,
JAK1/JAK2,38199166,10.1016/j.ejmech.2023.116115,
JAK1/JAK2,38460487,10.1016/j.bmc.2024.117658,
JAK1/JAK2,19284385,10.1042/bj20090121,
JAK1/JAK2,28679043,10.1021/acschembio.7b00370,
JAK1/JAK2,19996272,10.1158/1535-7163.mct-09-0499,
JAK1/JAK2,21481795,10.1016/j.ccr.2011.03.003,
JAK1/JAK2,20383151,10.1038/nchembio.345,
JAK1/JAK2,17026809,10.3816/clc.2006.n.036,
JAK1/JAK2,17575233,10.1158/1078-0432.ccr-06-2979,
JAK1/JAK2,22829080,10.1038/bcj.2011.43,
JAK1/JAK2,26254279,10.18632/oncotarget.4214,
JAK1/JAK2,39388904,10.1016/j.ejmech.2024.116917,
JAK1/JAK2,40236534,10.1021/acsmedchemlett.4c00634,
JAK1/JAK2,,,US-9725445-B2
JAK1/JAK2,,,US-10189845-B2
JAK1/JAK2,,,US-9873709-B2
JAK1/JAK2,,,US-11254668-B2
JAK1/JAK2,,,US-10799507-B2
JAK1/JAK2,,,US-10730880-B2
JAK1/JAK2,,,US-11028093-B2
JAK1/JAK2,,,US-10759793-B2
JAK1/JAK2,,,US-10981911-B2
JAK1/JAK2,,,US-10961228-B2
JAK1/JAK2,,,US-9527851-B2
JAK1/JAK2,,,US-10428074-B2
JAK1/JAK2,,,US-10059705-B2
JAK1/JAK2,,,US-10144738-B2
JAK1/JAK2,,,US-10822341-B2
JAK1/JAK2,,,US-11472809-B2
JAK1/JAK2,,,US-9714236-B2
JAK1/JAK2,,,US-10167276-B2
JAK1/JAK2,,,US-10654835-B2
JAK1/JAK2,,,US-11247983-B2
JAK1/JAK2,,,US-10022376-B2
JAK1/JAK2,,,US-9518052-B2
JAK1/JAK2,,,US-9957264-B2
JAK1/JAK2,,,US-10189836-B2
JAK1/JAK2,,,US-10882829-B2
JAK1/JAK2,,,US-11673870-B2
JAK1/JAK2,,,US-11649241-B2
JAK1/JAK2,,,US-9688661-B2
JAK1/JAK2,,,US-9957265-B2
JAK1/JAK2,,,US-11279703-B2
JAK1/JAK2,,,US-11427563-B2
JAK1/JAK2,,,US-11155557-B2
JAK1/JAK2,,,US-10072026-B2
JAK1/JAK2,,,US-10947254-B2
JAK1/JAK2,,,US-10059709-B2
JAK1/JAK2,39892337,10.1016/j.ejmech.2025.117308,
PPARG/PPARA,12951082,10.1016/s0960-894x(03)00715-7,
PPARG/PPARA,12904063,10.1021/jm0205144,
PPARG/PPARA,11814790,10.1016/s0960-894x(01)00732-6,
PPARG/PPARA,20650635,10.1016/j.bmcl.2010.06.131,
PPARG/PPARA,22260081,10.1021/jm101360s,
PPARG/PPARA,20356736,10.1016/j.bmcl.2010.03.019,
PPARG/PPARA,20565070,10.1021/np1000945,
PPARG/PPARA,21813280,10.1016/j.bmc.2011.07.006,
PPARG/PPARA,,10.1007/s00044-012-0285-6,
PPARG/PPARA,24360558,10.1016/j.bmcl.2013.12.008,
PPARG/PPARA,30220607,10.1016/j.bmcl.2018.09.013,
PPARG/PPARA,,10.21203/rs.3.rs-23951/v1,
PPARG/PPARA,,10.6019/chembl4495564,
PPARG/PPARA,,10.6019/chembl4495565,
PPARG/PPARA,,10.6019/chembl4651402,
PPARG/PPARA,,10.6019/chembl4808148,
PPARG/PPARA,15177462,10.1016/j.bmcl.2004.04.053,
PPARG/PPARA,14505666,10.1016/s0960-894x(03)00785-6,
PPARG/PPARA,15828840,10.1021/jm049383s,
PPARG/PPARA,12443777,10.1016/s0960-894x(02)00791-6,
PPARG/PPARA,14584939,10.1021/jm0309046,
PPARG/PPARA,14613314,10.1021/jm034173l,
PPARG/PPARA,22564380,10.1016/j.bmc.2012.04.005,
PPARG/PPARA,12617924,10.1016/s0960-894x(02)01029-6,
PPARG/PPARA,21414782,10.1016/j.bmcl.2011.02.077,
PPARG/PPARA,21530275,10.1016/j.bmc.2011.03.064,
PPARG/PPARA,21450468,10.1016/j.bmcl.2011.03.020,
PPARG/PPARA,15293980,10.1021/jm030631e,
PPARG/PPARA,16107159,10.1021/jm050373g,
PPARG/PPARA,16153845,10.1016/j.bmcl.2005.08.002,
PPARG/PPARA,16275080,10.1016/j.bmcl.2005.10.008,
PPARG/PPARA,22381047,10.1016/j.bmcl.2012.01.136,
PPARG/PPARA,37355024,10.1016/j.bmcl.2023.129386,
PPARG/PPARA,16451087,10.1021/jm0510373,
PPARG/PPARA,17034149,10.1021/jm060663c,
PPARG/PPARA,16275077,10.1016/j.bmcl.2005.10.049,
PPARG/PPARA,21128600,10.1021/jm101233f,
PPARG/PPARA,16384704,10.1016/j.bmcl.2005.12.022,
PPARG/PPARA,21482446,10.1016/j.ejmech.2011.03.040,
PPARG/PPARA,17005394,10.1016/j.bmcl.2006.09.011,
PPARG/PPARA,16973358,10.1016/j.bmcl.2006.08.110,
PPARG/PPARA,,10.1007/s00044-012-0003-4,
PPARG/PPARA,17532641,10.1016/j.bmc.2007.05.023,
PPARG/PPARA,17157019,10.1016/j.bmcl.2006.11.050,
PPARG/PPARA,17498950,10.1016/j.bmcl.2007.04.046,
PPARG/PPARA,17507225,10.1016/j.bmcl.2007.04.057,
PPARG/PPARA,23286787,10.1021/jm3013272,
PPARG/PPARA,37940359,10.1021/acs.jnatprod.3c00509,
PPARG/PPARA,17512197,10.1016/j.bmcl.2007.04.047,
PPARG/PPARA,18029178,10.1016/j.bmcl.2007.10.047,
PPARG/PPARA,11738577,10.1016/s0960-894x(01)00672-2,
PPARG/PPARA,10098657,10.1016/s0960-894x(99)00039-6,
PPARG/PPARA,10691680,10.1021/jm990554g,
PPARG/PPARA,12672231,10.1021/jm021027r,
PPARG/PPARA,11405642,10.1021/jm0155188,
PPARG/PPARA,16220969,10.1021/jm058225d,
PPARG/PPARA,21515063,10.1016/j.bmc.2011.03.053,
PPARG/PPARA,,,
PPARG/PPARA,23084275,10.1016/j.bmcl.2012.09.092,
PPARG/PPARA,,10.1007/s00044-010-9428-9,
PPARG/PPARA,17379517,10.1016/j.bmcl.2007.03.015,
PPARG/PPARA,17601734,10.1016/j.bmcl.2007.03.057,
PPARG/PPARA,17560785,10.1016/j.bmcl.2007.05.079,
PPARG/PPARA,18255290,10.1016/j.bmcl.2008.01.067,
PPARG/PPARA,18060776,10.1016/j.bmcl.2007.11.053,
PPARG/PPARA,18291645,10.1016/j.bmcl.2008.01.126,
PPARG/PPARA,18511276,10.1016/j.bmcl.2008.05.014,
PPARG/PPARA,6802973,10.1021/jm00345a016,
PPARG/PPARA,12873507,10.1016/s0960-894x(03)00535-3,
PPARG/PPARA,9990451,10.1016/s0960-894x(98)00680-5,
PPARG/PPARA,12643906,10.1016/s0960-894x(03)00089-1,
PPARG/PPARA,15261286,10.1016/j.bmcl.2004.05.086,
PPARG/PPARA,17500511,10.1021/jm070130j,
PPARG/PPARA,17420205,10.1128/aac.01426-06,
PPARG/PPARA,18003907,10.1073/pnas.0708423104,
PPARG/PPARA,11421736,10.1021/np000620d,
PPARG/PPARA,9834151,10.1021/np980117p,
PPARG/PPARA,16038536,10.1021/np049655u,
PPARG/PPARA,18993064,10.1016/j.bmcl.2008.10.085,
PPARG/PPARA,16643058,10.1021/np050513p,
PPARG/PPARA,10395519,10.1021/np9805490,
PPARG/PPARA,18793849,10.1016/j.bmcl.2008.08.108,
PPARG/PPARA,19374389,10.1021/np900003a,
PPARG/PPARA,17954701,10.1128/aac.01009-07,
PPARG/PPARA,19716306,10.1016/j.bmc.2009.08.005,
PPARG/PPARA,20471252,10.1016/j.bmcl.2010.04.095,
PPARG/PPARA,21903399,10.1016/j.bmc.2011.08.023,
PPARG/PPARA,21962577,10.1016/j.bmcl.2011.09.023,
PPARG/PPARA,22137340,10.1016/j.bmcl.2011.11.041,
PPARG/PPARA,22459211,10.1016/j.bmc.2012.02.039,
PPARG/PPARA,21780738,10.1021/jf201611b,
PPARG/PPARA,23121218,10.1021/jf3036885,
PPARG/PPARA,18044832,10.1021/jf072548w,
PPARG/PPARA,,10.1007/s00044-008-9102-7,
PPARG/PPARA,,10.1007/s00044-012-0114-y,
PPARG/PPARA,12147760,10.1146/annurev.phyto.40.032602.130045,
PPARG/PPARA,24231650,10.1016/j.bmc.2013.10.015,
PPARG/PPARA,24561669,10.1016/j.ejmech.2014.01.049,
PPARG/PPARA,,10.1039/c0md00241k,
PPARG/PPARA,24881566,10.1016/j.bmcl.2014.05.012,
PPARG/PPARA,25461324,10.1016/j.ejmech.2014.11.020,
PPARG/PPARA,26005524,10.1021/ml500514w,
PPARG/PPARA,27460668,10.1016/j.bmc.2016.07.022,
PPARG/PPARA,27750201,10.1016/j.ejmech.2016.09.086,
PPARG/PPARA,,,WO-2001061359-A2
PPARG/PPARA,30392954,10.1016/j.bmc.2018.10.019,
PPARG/PPARA,31079449,10.1021/acs.jmedchem.9b00352,
PPARG/PPARA,31618024,10.1021/acs.jmedchem.9b00994,
PPARG/PPARA,,,US-8409550-B2
PPARG/PPARA,30685095,10.1016/j.bmcl.2019.01.014,
PPARG/PPARA,32463235,10.1021/acs.jmedchem.9b02138,
PPARG/PPARA,33769827,10.1021/acs.jmedchem.1c00031,
PPARG/PPARA,35797147,10.1021/acs.jmedchem.2c00585,
PPARG/PPARA,33843223,10.1021/acs.jmedchem.0c01002,
PPARG/PPARA,34213345,10.1021/acs.jmedchem.1c00601,
PPARG/PPARA,32871343,10.1016/j.ejmech.2020.112741,
PPARG/PPARA,36933395,10.1016/j.ejmech.2023.115267,
PPARG/PPARA,39493226,10.1039/d4md00508b,
PPARG/PPARA,39500066,10.1016/j.ejmech.2024.117008,
PPARG/PPARA,18162399,10.1016/j.bmcl.2007.12.001,
PPARG/PPARA,17964792,10.1016/j.bmc.2007.10.007,
PPARG/PPARA,18805005,10.1016/j.bmcl.2008.08.112,
PPARG/PPARA,18976908,10.1016/j.bmcl.2008.10.062,
PPARG/PPARA,21195611,10.1016/j.bmcl.2010.12.032,
PPARG/PPARA,18280733,10.1016/j.bmcl.2008.01.086,
PPARG/PPARA,12657263,10.1016/s0960-894x(03)00115-x,
PPARG/PPARA,22534184,10.1016/j.ejmech.2012.03.055,
PPARG/PPARA,19928766,10.1021/jm9007399,
PPARG/PPARA,,10.6019/chembl3301361,
PPARG/PPARA,24900619,10.1021/ml400413c,
PPARG/PPARA,15115385,10.1021/jm0342616,
PPARG/PPARA,15546740,10.1016/j.bmcl.2004.09.031,
PPARG/PPARA,12482434,10.1016/s0960-894x(02)00881-8,
PPARG/PPARA,25255039,10.1021/jm500937v,
PPARG/PPARA,25583100,10.1016/j.bmc.2014.12.013,
PPARG/PPARA,25497132,10.1016/j.ejmech.2014.11.044,
PPARG/PPARA,25686852,10.1016/j.bmcl.2015.01.066,
PPARG/PPARA,9836621,10.1021/jm980413z,
PPARG/PPARA,,10.1007/s00044-011-9818-7,
PPARG/PPARA,15950464,10.1016/j.bmcl.2005.05.028,
PPARG/PPARA,15974597,10.1021/jm0502135,
PPARG/PPARA,27326332,10.1021/acsmedchemlett.6b00033,
PPARG/PPARA,16979341,10.1016/j.bmcl.2006.08.105,
PPARG/PPARA,,,US-9346770-B2
PPARG/PPARA,,,US-9181181-B2
PPARG/PPARA,28609708,10.1016/j.ejmech.2017.06.006,
PPARG/PPARA,15163205,10.1021/jm030621d,
PPARG/PPARA,9836620,10.1021/jm9804127,
PPARG/PPARA,17482722,10.1016/j.ejmech.2007.03.004,
PPARG/PPARA,24745969,10.1016/j.bmcl.2014.03.090,
PPARG/PPARA,30594433,10.1016/j.bmcl.2018.12.045,
PPARG/PPARA,17553678,10.1016/j.bmcl.2007.05.066,
PPARG/PPARA,15603954,10.1016/j.bmcl.2004.10.068,
PPARG/PPARA,25491112,10.1016/j.bmcl.2014.11.052,
PPARG/PPARA,16737814,10.1016/j.bmcl.2006.05.007,
PPARG/PPARA,19301897,10.1021/jm801594x,
PPARG/PPARA,18662876,10.1016/j.bmcl.2008.07.046,
PPARG/PPARA,18329751,10.1016/j.ejmech.2008.01.029,
PPARG/PPARA,18625559,10.1016/j.bmc.2008.06.050,
PPARG/PPARA,18947994,10.1016/j.bmcl.2008.09.094,
PPARG/PPARA,17403688,10.1074/jbc.m702316200,
PPARG/PPARA,22081932,10.1021/jm201306q,
PPARG/PPARA,18722772,10.1016/j.bmcl.2008.08.011,
PPARG/PPARA,19349176,10.1016/j.bmcl.2009.03.036,
PPARG/PPARA,18826205,10.1021/jm8003416,
PPARG/PPARA,18841906,10.1021/np800383q,
PPARG/PPARA,25938459,10.1021/np500747y,
PPARG/PPARA,25734377,10.1021/jm501155f,
PPARG/PPARA,28075580,10.1021/acs.jnatprod.6b00809,
PPARG/PPARA,30444360,10.1021/acs.jnatprod.8b00315,
PPARG/PPARA,27783522,10.1021/acs.jmedchem.6b01301,
PPARG/PPARA,33992930,10.1016/j.ejmech.2021.113535,
PPARG/PPARA,19464171,10.1016/j.bmcl.2009.04.151,
PPARG/PPARA,37243609,10.1021/acs.jmedchem.2c02123,
PPARG/PPARA,19556125,10.1016/j.bmcl.2009.05.057,
PPARG/PPARA,21570310,10.1016/j.bmc.2011.04.034,
PPARG/PPARA,38460271,10.1016/j.ejmech.2024.116279,
PPARG/PPARA,19719236,10.1021/jm900326c,
PPARG/PPARA,19376700,10.1016/j.bmcl.2009.03.143,
PPARG/PPARA,38185055,10.1016/j.ejmech.2024.116125,
PPARG/PPARA,19783444,10.1016/j.bmc.2009.09.001,
PPARG/PPARA,14643306,10.1016/j.bmcl.2003.09.052,
PPARG/PPARA,9599241,10.1021/jm970771m,
PPARG/PPARA,11720854,10.1016/s0960-894x(01)00649-7,
PPARG/PPARA,10612594,10.1016/s0960-894x(99)00603-4,
PPARG/PPARA,,10.1016/s0960-894x(01)80325-5,
PPARG/PPARA,7966158,10.1021/jm00049a017,
PPARG/PPARA,11078199,10.1016/s0960-894x(00)00491-1,
PPARG/PPARA,11831892,10.1021/jm010964g,
PPARG/PPARA,8978836,10.1021/jm9605694,
PPARG/PPARA,8576907,10.1021/jm950395a,
PPARG/PPARA,15745794,10.1016/j.bmcl.2005.01.074,
PPARG/PPARA,15664804,10.1016/j.bmcl.2004.11.053,
PPARG/PPARA,16821769,10.1021/jm0510880,
PPARG/PPARA,17574414,10.1016/j.bmcl.2007.05.081,
PPARG/PPARA,18752947,10.1016/j.bmcl.2008.08.028,
PPARG/PPARA,18482837,10.1016/j.bmcl.2008.04.072,
PPARG/PPARA,19507861,10.1021/jm900097m,
PPARG/PPARA,19530681,10.1021/jm900367w,
PPARG/PPARA,19783142,10.1016/j.bmcl.2009.09.020,
PPARG/PPARA,20064719,10.1016/j.bmcl.2009.12.088,
PPARG/PPARA,20307981,10.1016/j.bmcl.2010.03.008,
PPARG/PPARA,20219371,10.1016/j.bmcl.2010.02.073,
PPARG/PPARA,20392645,10.1016/j.bmc.2010.03.055,
PPARG/PPARA,20656494,10.1016/j.bmc.2010.06.102,
PPARG/PPARA,16680159,10.1038/nchembio790,
PPARG/PPARA,20650633,10.1016/j.bmcl.2010.06.128,
PPARG/PPARA,21030263,10.1016/j.bmc.2010.09.068,
PPARG/PPARA,21130649,10.1016/j.bmcl.2010.11.032,
PPARG/PPARA,20553011,10.1021/tx1000865,
PPARG/PPARA,20843939,10.1124/dmd.110.035113,
PPARG/PPARA,21377875,10.1016/j.bmcl.2011.02.032,
PPARG/PPARA,21515060,10.1016/j.bmc.2011.03.063,
PPARG/PPARA,21557540,10.1021/jm200409s,
PPARG/PPARA,21873070,10.1016/j.bmc.2011.08.003,
PPARG/PPARA,21624500,10.1016/j.drudis.2011.05.007,
PPARG/PPARA,22194678,10.1371/journal.pcbi.1002310,
PPARG/PPARA,22341573,10.1016/j.bmc.2012.01.025,
PPARG/PPARA,22282722,10.1021/ml200196p,
PPARG/PPARA,22608392,10.1016/j.bmcl.2012.04.108,
PPARG/PPARA,22575535,10.1016/j.ejmech.2012.04.015,
PPARG/PPARA,22931300,10.1021/tx300075j,
PPARG/PPARA,14977862,10.1124/dmd.32.3.291,
PPARG/PPARA,22424975,10.1016/j.bmcl.2012.02.043,
PPARG/PPARA,22541068,10.1021/jm300212s,
PPARG/PPARA,22970990,10.1021/jm301204r,
PPARG/PPARA,23130964,10.1021/jm301194c,
PPARG/PPARA,23102891,10.1016/j.bmcl.2012.09.111,
PPARG/PPARA,23265881,10.1016/j.bmcl.2012.11.088,
PPARG/PPARA,23391145,10.1021/jm400033f,
PPARG/PPARA,23414800,10.1016/j.bmcl.2013.01.090,
PPARG/PPARA,23490155,10.1016/j.bmc.2013.02.003,
PPARG/PPARA,23815100,10.1021/jm4001242,
PPARG/PPARA,23811092,10.1016/j.ejmech.2013.06.005,
PPARG/PPARA,24531227,10.1016/j.ejmech.2013.12.053,
PPARG/PPARA,15646539,10.1016/s0399-8320(04)95062-2,
PPARG/PPARA,,10.1039/c3md00138e,
PPARG/PPARA,24597776,10.1021/np400943b,
PPARG/PPARA,24890090,10.1016/j.bmcl.2014.05.034,
PPARG/PPARA,25441945,10.1016/j.bmcl.2014.07.043,
PPARG/PPARA,25333853,10.1021/np500605v,
PPARG/PPARA,25255433,10.1016/j.ejmech.2014.09.010,
PPARG/PPARA,25600407,10.1016/j.bmc.2014.12.063,
PPARG/PPARA,25724827,10.1016/j.bmcl.2015.02.021,
PPARG/PPARA,25851939,10.1016/j.bmcl.2015.03.020,
PPARG/PPARA,,10.6019/chembl3431459,
PPARG/PPARA,21467212,10.1124/dmd.111.039180,
PPARG/PPARA,21965623,10.1124/dmd.111.040758,
PPARG/PPARA,23454828,10.1124/dmd.112.050278,
PPARG/PPARA,25890697,10.1016/j.bmc.2015.03.071,
PPARG/PPARA,26048793,10.1016/j.bmcl.2015.05.055,
PPARG/PPARA,26595749,10.1021/acs.jmedchem.5b01239,
PPARG/PPARA,26974385,10.1016/j.ejmech.2016.02.064,
PPARG/PPARA,27136692,10.1021/acs.jnatprod.5b00883,
PPARG/PPARA,27220065,10.1021/acs.jnatprod.6b00227,
PPARG/PPARA,27687671,10.1016/j.bmcl.2016.09.009,
PPARG/PPARA,27569195,10.1016/j.ejmech.2016.08.027,
PPARG/PPARA,27560282,10.1016/j.ejmech.2016.07.072,
PPARG/PPARA,28105274,10.1021/acsmedchemlett.6b00360,
PPARG/PPARA,,10.6019/chembl3885881,
PPARG/PPARA,27918994,10.1016/j.ejmech.2016.11.051,
PPARG/PPARA,20829430,10.1093/toxsci/kfq269,
PPARG/PPARA,24799086,10.1002/hep.27206,
PPARG/PPARA,22961681,10.1124/dmd.112.047068,
PPARG/PPARA,28845983,10.1021/acs.jmedchem.7b00398,
PPARG/PPARA,28465099,10.1016/j.bmcl.2017.04.061,
PPARG/PPARA,23956101,10.1093/toxsci/kft176,
PPARG/PPARA,26948801,10.1016/j.drudis.2016.02.015,
PPARG/PPARA,29031063,10.1016/j.ejmech.2017.09.071,
PPARG/PPARA,30108748,10.1039/c6md00467a,
PPARG/PPARA,30078314,10.1021/acs.jmedchem.8b00610,
PPARG/PPARA,29525431,10.1016/j.ejmech.2018.02.069,
PPARG/PPARA,30001846,10.1016/j.bmc.2018.07.005,
PPARG/PPARA,30429097,10.1016/j.bmc.2018.10.033,
PPARG/PPARA,30177375,10.1016/j.bmcl.2018.08.036,
PPARG/PPARA,30362739,10.1021/acs.jnatprod.8b00439,
PPARG/PPARA,28395220,10.1016/j.ejmech.2017.03.052,
PPARG/PPARA,30351933,10.1021/acs.jmedchem.8b01200,
PPARG/PPARA,,10.1101/2020.04.03.023846,
PPARG/PPARA,,10.1101/2020.04.21.054387,
PPARG/PPARA,32353859,10.1038/s41586-020-2286-9,
PPARG/PPARA,31623970,10.1016/j.bmc.2019.115122,
PPARG/PPARA,31683103,10.1016/j.ejmech.2019.111808,
PPARG/PPARA,30594432,10.1016/j.bmcl.2018.12.043,
PPARG/PPARA,30672698,10.1021/acs.jnatprod.8b00635,
PPARG/PPARA,31930920,10.1021/acs.jmedchem.9b01701,
PPARG/PPARA,30770154,10.1016/j.bmcl.2019.01.041,
PPARG/PPARA,31648125,10.1016/j.ejmech.2019.111748,
PPARG/PPARA,30818268,10.1016/j.ejmech.2019.02.034,
PPARG/PPARA,31330449,10.1016/j.ejmech.2019.07.043,
PPARG/PPARA,30676741,10.1021/acs.jmedchem.8b01573,
PPARG/PPARA,30611982,10.1016/j.ejmech.2018.12.032,
PPARG/PPARA,30996794,10.1021/acsmedchemlett.8b00574,
PPARG/PPARA,31253533,10.1016/j.bmcl.2019.06.027,
PPARG/PPARA,27397500,10.1016/j.bmcl.2016.06.088,
PPARG/PPARA,31806266,10.1016/j.bmc.2019.115226,
PPARG/PPARA,32129622,10.1021/acs.jnatprod.9b00691,
