document_chembl_id,audit_tier,source_type,title,journal,year,pubmed_id,doi,patent_id,publication_types,direct_url,chembl_url,pairs,ligands,targets,assay_chembl_ids,n_activity_rows,review_trigger
CHEMBL5579880,mandatory_first_pass,article_unclassified,Rational Design of a Novel 6H-Benzo[c]chromen Series as Selective PI3Kα Inhibitors.,Journal of medicinal chemistry,2024,39159497,10.1021/acs.jmedchem.4c00992,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1021/acs.jmedchem.4c00992,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5579880,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL5582514,1,always_review_now
CHEMBL5584230,mandatory_first_pass,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5584230,AChE/BChE,AB_018,BChE,CHEMBL5584916,1,always_review_now
CHEMBL5620391,mandatory_first_pass,primary_article,"Discovery of N-(2-chloro-5-(3-(pyridin-4-yl)-1H-pyrazolo[3,4-b]pyridin-5-yl)pyridin-3-yl)-4-fluorobenzenesulfonamide (FD274) as a highly potent PI3K/mTOR dual inhibitor for the treatment of acute myeloid leukemia",European journal of medicinal chemistry,2023 Oct 5,37329712,10.1016/j.ejmech.2023.115543,,Journal Article,https://doi.org/10.1016/j.ejmech.2023.115543,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5620391,PIK3CA/mTOR,PM48_04,mTOR,CHEMBL5622307,1,always_review_now
CHEMBL5625175,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5625175,EGFR/HER2,EH120_060,EGFR,CHEMBL5626128,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5625197,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5625197,EGFR/HER2,EH120_047,EGFR,CHEMBL5626926;CHEMBL5626927,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5647682,conditional_follow_up,article_unclassified,"A selective PIKfyve inhibitor blocks PtdIns(3,5)P(2) production and disrupts endomembrane transport and retroviral budding.",EMBO reports,2008,18188180,10.1038/sj.embor.7401155,,"Journal Article;Research Support, Non-U.S. Gov't",https://doi.org/10.1038/sj.embor.7401155,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5647682,PIK3CA/mTOR,PM48_01,PIK3CA,CHEMBL5647772,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5647683,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5647683,EGFR/HER2,EH40_02,EGFR;HER2,CHEMBL5647777;CHEMBL5647778;CHEMBL5647780;CHEMBL5647833;CHEMBL5647834;CHEMBL5647835;CHEMBL5647836;CHEMBL5647848;CHEMBL5647849,9,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5653604,conditional_follow_up,review_article,"ZSTK474, a novel phosphatidylinositol 3-kinase inhibitor identified using the JFCR39 drug discovery system.",Acta pharmacologica Sinica,2010,20729870,10.1038/aps.2010.150,,"Journal Article;Research Support, Non-U.S. Gov't;Review",https://doi.org/10.1038/aps.2010.150,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5653604,PIK3CA/mTOR,PM48_02;PM48_04;PM48_06;PM48_12;PM48_25,PIK3CA,CHEMBL5654100,5,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5653605,mandatory_first_pass,article_unclassified,"Reduced VEGF production, angiogenesis, and vascular regrowth contribute to the antitumor properties of dual mTORC1/mTORC2 inhibitors.",Cancer Res,2011,21363918,10.1158/0008-5472.can-10-3126,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",https://doi.org/10.1158/0008-5472.can-10-3126,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5653605,PIK3CA/mTOR,PM48_35,PIK3CA;mTOR,CHEMBL5654149;CHEMBL5654150;CHEMBL5654233,3,always_review_now
CHEMBL5653618,mandatory_first_pass,article_unclassified,"Discovery of GSK2126458, a Highly Potent Inhibitor of PI3K and the Mammalian Target of Rapamycin.",ACS Med Chem Lett,2010,24900173,10.1021/ml900028r,,Journal Article,https://doi.org/10.1021/ml900028r,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5653618,PIK3CA/mTOR,PM48_01;PM48_02;PM48_04;PM48_05;PM48_18,PIK3CA,CHEMBL5657142;CHEMBL5657145,6,always_review_now
CHEMBL5661974,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5661974,PIK3CA/mTOR,PM48_01,PIK3CA,CHEMBL5662888,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5661975,mandatory_first_pass,article_unclassified,"Discovery and pharmacologic characterization of CP-724,714, a selective ErbB2 tyrosine kinase inhibitor.",Cancer research,2007,17942920,10.1158/0008-5472.can-06-3559,,Journal Article,https://doi.org/10.1158/0008-5472.can-06-3559,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5661975,EGFR/HER2,EH40_05,EGFR;HER2,CHEMBL5663031;CHEMBL5663032;CHEMBL5663045,3,always_review_now
CHEMBL5678808,mandatory_first_pass,article_unclassified,"Human target validation of phosphoinositide 3-kinase (PI3K)β: effects on platelets and insulin sensitivity, using AZD6482 a novel PI3Kβ inhibitor.",J Thromb Haemost,2012,22906130,10.1111/j.1538-7836.2012.04898.x,,Journal Article;Randomized Controlled Trial,https://doi.org/10.1111/j.1538-7836.2012.04898.x,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5678808,PIK3CA/PIK3CB,PAB_016,PIK3CA;PIK3CB,CHEMBL5682773;CHEMBL5682776;CHEMBL5682784;CHEMBL5682957;CHEMBL5682958;CHEMBL5682959;CHEMBL5682960;CHEMBL5682961;CHEMBL5682970,9,always_review_now
CHEMBL5696439,mandatory_first_pass,article_unclassified,"Beyond rapalog therapy: preclinical pharmacology and antitumor activity of WYE-125132, an ATP-competitive and specific inhibitor of mTORC1 and mTORC2.",Cancer Res,2010,20068177,10.1158/0008-5472.can-09-2340,,,https://doi.org/10.1158/0008-5472.can-09-2340,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5696439,PIK3CA/mTOR,PM48_34,mTOR,CHEMBL5696446,1,always_review_now
CHEMBL5705904,conditional_follow_up,article_unclassified,Acalabrutinib (ACP-196) in Relapsed Chronic Lymphocytic Leukemia.,The New England journal of medicine,2016,26641137,10.1056/nejmoa1509981,,"Clinical Trial, Phase I;Clinical Trial, Phase II;Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",https://doi.org/10.1056/nejmoa1509981,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5705904,EGFR/HER2,EH120_045,EGFR;HER2,CHEMBL5710912;CHEMBL5710913,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5715952,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5715952,EGFR/HER2;PIK3CA/mTOR,EH120_060;PM48_11,EGFR;mTOR,CHEMBL5719173;CHEMBL5719179;CHEMBL5719250;CHEMBL5719344;CHEMBL5719438;CHEMBL5719531;CHEMBL5719624,7,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5715955,conditional_follow_up,article_unclassified,Inhibition of Human Class I vs Class III Phosphatidylinositol 3'-Kinases.,Biochemistry,2017,28719179,10.1021/acs.biochem.7b00413,,Journal Article,https://doi.org/10.1021/acs.biochem.7b00413,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5715955,PIK3CA/mTOR,PM48_02;PM48_11,PIK3CA,CHEMBL5720951,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5725787,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5725787,EGFR/HER2,EH120_045,EGFR,CHEMBL5731481,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5726547,mandatory_first_pass,patent,,,2017,,,US-9796704-B2,,https://patents.google.com/patent/US9796704B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5726547,EGFR/HER2,EH120_063,HER2,CHEMBL5732896,1,always_review_now
CHEMBL5727419,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5727419,EGFR/HER2,EH40_02,EGFR,CHEMBL5734616,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5728076,mandatory_first_pass,patent,ErbB receptor inhibitors,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5728076,EGFR/HER2,EH120_047;EH120_083;EH120_086;EH120_087;EH120_093;EH40_28;EH40_36,EGFR;HER2,CHEMBL5735980;CHEMBL5735981,14,always_review_now
CHEMBL5728150,mandatory_first_pass,patent,Benzoxazepin oxazolidinone compounds and methods of use,,2020,,,US-10851091-B2,,https://patents.google.com/patent/US10851091B2,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5728150,PIK3CA/mTOR,PM48_19,PIK3CA,CHEMBL5736185,2,always_review_now
CHEMBL5728280,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5728280,EGFR/HER2,EH120_045,EGFR,CHEMBL5736432,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL5728361,mandatory_first_pass,patent,(S)-2-(1-cyclopropylethyl)-5-(4-methyl-2-((6-(2-oxopyrrolidin-1-yl)pyridin-2-yl)amino)thiazol-5-yl)-7-(methylsulfonyl)isoindolin-1-one as a phosphatidylinositol 3-kinase inhibitor,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5728361,PIK3CA/PIK3CB,PAB_049,PIK3CA;PIK3CB,CHEMBL5736610;CHEMBL5736611,2,always_review_now
CHEMBL5729445,mandatory_first_pass,patent,Tetrahydroquinoline derivatives and a process of preparation thereof,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5729445,EGFR/HER2,EH120_043;EH40_03,EGFR;HER2,CHEMBL5738725;CHEMBL5738726,4,always_review_now
CHEMBL5729693,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL5729693,AChE/BChE,AB_018,BChE,CHEMBL5739266,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6071132,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6071132,PIK3CA/mTOR,PM48_22,PIK3CA,CHEMBL6071618,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6083185,mandatory_first_pass,review_article,Unraveling the future: Innovative design strategies and emerging challenges in HER2-targeted tyrosine kinase inhibitors for cancer therapy.,Eur J Med Chem,2024,39059182,10.1016/j.ejmech.2024.116702,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2024.116702,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6083185,EGFR/HER2,EH120_045;EH120_081;EH120_084,EGFR;HER2,CHEMBL6083475;CHEMBL6083487;CHEMBL6083488;CHEMBL6083494;CHEMBL6083496,5,always_review_now
CHEMBL6083249,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6083249,EGFR/HER2,EH120_077,EGFR,CHEMBL6085285,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6092139,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6092139,AChE/BChE,AB_018,AChE,CHEMBL6092585;CHEMBL6092587,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6092145,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6092145,EGFR/HER2,EH120_047;EH120_054,EGFR;HER2,CHEMBL6092691;CHEMBL6092695;CHEMBL6092696,3,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6092226,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6092226,EGFR/HER2,EH120_047,EGFR,CHEMBL6096540,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6103578,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6103578,AChE/BChE,AB_018,AChE,CHEMBL6105286,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6120936,mandatory_first_pass,review_article,Autophagy modulation in cancer therapy: Challenges coexist with opportunities.,Eur J Med Chem,2024,39033611,10.1016/j.ejmech.2024.116688,,Journal Article;Review,https://doi.org/10.1016/j.ejmech.2024.116688,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6120936,PIK3CA/mTOR,PM48_01;PM48_19;PM48_25,PIK3CA;mTOR,CHEMBL6121101;CHEMBL6121104,4,always_review_now
CHEMBL6121003,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6121003,PIK3CA/mTOR,PM48_13,mTOR,CHEMBL6124352,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6121005,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6121005,AChE/BChE,AB_018,AChE,CHEMBL6124464,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6134929,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6134929,PIK3CA/mTOR,PM48_01,mTOR,CHEMBL6141369,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6153146,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6153146,AChE/BChE,AB_018,AChE,CHEMBL6158745,1,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
CHEMBL6177937,conditional_follow_up,unresolved_chembl_source,,,,,,,,,https://www.ebi.ac.uk/chembl/explore/document/CHEMBL6177937,PIK3CA/mTOR,PM48_04;PM48_22,PIK3CA;mTOR,CHEMBL6178929;CHEMBL6178930,2,review_if_decisive_source_is_excluded_or_for_all-measurement_sensitivity
