pair,ligand,molecule_chembl_id,frozen_class,target_name,target_chembl_id,assay_chembl_id,document_chembl_id,assay_type,standard_type,standard_relation,pchembl_value,assay_organism,confidence_score,protein_construct,wildtype_or_mutant,priority_flags,original_label,human_include_exclude,human_reviewed_label,human_rationale,incomparable_record,note
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4151412,CHEMBL4145670,B,IC50,=,4.86,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4321436,CHEMBL4316628,B,IC50,=,5.8,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4334128,CHEMBL4330159,B,IC50,=,5.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4342661,CHEMBL4342404,B,IC50,=,5.42,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4354297,CHEMBL4351013,B,IC50,=,5.52,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4673487,CHEMBL4673177,B,IC50,=,4.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL4676796,CHEMBL4673260,B,IC50,=,5.19,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL5120154,CHEMBL5113531,B,IC50,=,5.08,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL5233362,CHEMBL5233206,B,Ki,=,6.3,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL5233368,CHEMBL5233206,B,Ki,=,6.27,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL6092585,CHEMBL6092139,B,IC50,=,5.63,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL6092587,CHEMBL6092139,B,IC50,=,5.45,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL6105286,CHEMBL6103578,B,IC50,=,4.68,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL6124464,CHEMBL6121005,B,IC50,=,5.82,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,AChE,CHEMBL220,CHEMBL6158745,CHEMBL6153146,B,IC50,=,6.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL654405,CHEMBL1146616,B,IC50,=,4.75,,8,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL654402,CHEMBL1135547,B,IC50,=,5.14,,8,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL911303,CHEMBL1139709,B,IC50,=,5.08,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL911303,CHEMBL1139709,B,IC50,=,5.08,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL895408,CHEMBL1148814,B,IC50,=,4.68,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL978159,CHEMBL1155941,B,IC50,=,5.1,,8,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL1054621,CHEMBL1152325,B,IC50,=,4.29,,8,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL2162063,CHEMBL2157925,B,Ki,=,6.72,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3068695,CHEMBL3045895,B,IC50,=,6.77,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL2319649,CHEMBL2311409,B,IC50,=,5.16,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL2383511,CHEMBL2380294,B,IC50,=,5.0,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3129628,CHEMBL3124749,B,IC50,=,4.8,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3363283,CHEMBL3351862,B,IC50,=,4.9,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3383712,CHEMBL3351711,B,IC50,=,4.66,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3772143,CHEMBL3769338,B,IC50,=,4.18,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL3829313,CHEMBL3826956,B,Ki,=,4.55,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL4010821,CHEMBL4007475,B,IC50,=,5.92,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL4141683,CHEMBL4138158,B,IC50,=,5.43,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL4151414,CHEMBL4145670,B,IC50,=,5.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
AChE/BChE,AB_018,CHEMBL659,dual,BChE,CHEMBL1914,CHEMBL4334129,CHEMBL4330159,B,IC50,=,4.37,Homo sapiens,9,unknown,unknown,mixed_endpoint;biochem_and_functional;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
